"Date","Price","Open","High","Low","Change %"
"Jun 20, 2006","52.89","52.89","52.89","52.89","0.11"
"Jun 19, 2006","52.83","52.83","52.83","52.83","-0.66"
"Jun 16, 2006","53.18","53.18","53.18","53.18","-0.37"
"Jun 15, 2006","53.38","53.38","53.38","53.38","1.33"
"Jun 14, 2006","52.68","52.68","52.68","52.68","0.34"
"Jun 13, 2006","52.50","52.50","52.50","52.50","-0.77"
"Jun 12, 2006","52.91","52.91","52.91","52.91","-0.77"
"Jun 09, 2006","53.32","53.32","53.32","53.32","-0.19"
"Jun 08, 2006","53.42","53.42","53.42","53.42","-0.07"
"Jun 07, 2006","53.46","53.46","53.46","53.46","-0.50"
"Jun 06, 2006","53.73","53.73","53.73","53.73","-0.26"
"Jun 05, 2006","53.87","53.87","53.87","53.87","-1.14"
"Jun 02, 2006","54.49","54.49","54.49","54.49","0.37"
"Jun 01, 2006","54.29","54.29","54.29","54.29","0.69"
"May 31, 2006","53.92","53.92","53.92","53.92","0.52"
"May 30, 2006","53.64","53.64","53.64","53.64","-1.01"
"May 26, 2006","54.19","54.19","54.19","54.19","0.52"
"May 25, 2006","53.91","53.91","53.91","53.91","0.90"
"May 24, 2006","53.43","53.43","53.43","53.43","-0.09"
"May 23, 2006","53.48","53.48","53.48","53.48","-0.22"
"May 22, 2006","53.60","53.60","53.60","53.60","-0.26"
"May 19, 2006","53.74","53.74","53.74","53.74","0.32"
"May 18, 2006","53.57","53.57","53.57","53.57","-0.33"
"May 17, 2006","53.75","53.75","53.75","53.75","-1.45"
"May 16, 2006","54.54","54.54","54.54","54.54","0.13"
"May 15, 2006","54.47","54.47","54.47","54.47","0.00"
"May 12, 2006","54.47","54.47","54.47","54.47","-0.87"
"May 11, 2006","54.95","54.95","54.95","54.95","-0.78"
"May 10, 2006","55.38","55.38","55.38","55.38","-0.05"
"May 09, 2006","55.41","55.41","55.41","55.41","0.18"
"May 08, 2006","55.31","55.31","55.31","55.31","-0.05"
"May 05, 2006","55.34","55.34","55.34","55.34","0.84"
"May 04, 2006","54.88","54.88","54.88","54.88","0.22"
"May 03, 2006","54.76","54.76","54.76","54.76","-0.29"
"May 02, 2006","54.92","54.92","54.92","54.92","0.70"
"May 01, 2006","54.54","54.54","54.54","54.54","-0.24"
"Apr 28, 2006","54.67","54.67","54.67","54.67","0.13"
"Apr 27, 2006","54.60","54.60","54.60","54.60","0.20"
"Apr 26, 2006","54.49","54.49","54.49","54.49","0.13"
"Apr 25, 2006","54.42","54.42","54.42","54.42","-0.44"
"Apr 24, 2006","54.66","54.66","54.66","54.66","-0.02"
"Apr 21, 2006","54.67","54.67","54.67","54.67","0.31"
"Apr 20, 2006","54.50","54.50","54.50","54.50","-0.04"
"Apr 19, 2006","54.52","54.52","54.52","54.52","0.13"
"Apr 18, 2006","54.45","54.45","54.45","54.45","1.42"
"Apr 17, 2006","53.69","53.69","53.69","53.69","0.15"
"Apr 13, 2006","53.61","53.61","53.61","53.61","-0.07"
"Apr 12, 2006","53.65","53.65","53.65","53.65","0.00"
"Apr 11, 2006","53.65","53.65","53.65","53.65","-0.26"
"Apr 10, 2006","53.79","53.79","53.79","53.79","0.17"
"Apr 07, 2006","53.70","53.70","53.70","53.70","-0.76"
"Apr 06, 2006","54.11","54.11","54.11","54.11","-0.26"
"Apr 05, 2006","54.25","54.25","54.25","54.25","0.33"
"Apr 04, 2006","54.07","54.07","54.07","54.07","0.46"
"Apr 03, 2006","53.82","53.82","53.82","53.82","0.35"
"Mar 31, 2006","53.63","53.63","53.63","53.63","-0.32"
"Mar 30, 2006","53.80","53.80","53.80","53.80","-0.07"
"Mar 29, 2006","53.84","53.84","53.84","53.84","0.45"
"Mar 28, 2006","53.60","53.60","53.60","53.60","-0.63"
"Mar 27, 2006","53.94","53.94","53.94","53.94","-0.20"
"Mar 24, 2006","54.05","54.05","54.05","54.05","0.00"
"Mar 23, 2006","54.05","54.05","54.05","54.05","-0.59"
"Mar 22, 2006","54.37","54.37","54.37","54.37","0.52"
"Mar 21, 2006","54.09","54.09","54.09","54.09","-0.59"
"Mar 20, 2006","54.41","54.41","54.41","54.41","-0.09"
"Mar 17, 2006","54.46","54.46","54.46","54.46","-0.13"
"Mar 16, 2006","54.53","54.53","54.53","54.53","0.35"
"Mar 15, 2006","54.34","54.34","54.34","54.34","0.39"
"Mar 14, 2006","54.13","54.13","54.13","54.13","0.78"
"Mar 13, 2006","53.71","53.71","53.71","53.71","0.28"
"Mar 10, 2006","53.56","53.56","53.56","53.56","0.49"
"Mar 09, 2006","53.30","53.30","53.30","53.30","-0.21"
"Mar 08, 2006","53.41","53.41","53.41","53.41","0.13"
"Mar 07, 2006","53.34","53.34","53.34","53.34","-0.28"
"Mar 06, 2006","53.49","53.49","53.49","53.49","-0.61"
"Mar 03, 2006","53.82","53.82","53.82","53.82","-0.09"
"Mar 02, 2006","53.87","53.87","53.87","53.87","-0.09"
"Mar 01, 2006","53.92","53.92","53.92","53.92","0.45"
"Feb 28, 2006","53.68","53.68","53.68","53.68","-0.52"
"Feb 27, 2006","53.96","53.96","53.96","53.96","0.17"
"Feb 24, 2006","53.87","53.87","53.87","53.87","0.04"
"Feb 23, 2006","53.85","53.85","53.85","53.85","-0.35"
"Feb 22, 2006","54.04","54.04","54.04","54.04","0.37"
"Feb 21, 2006","53.84","53.84","53.84","53.84","-0.07"
"Feb 17, 2006","53.88","53.88","53.88","53.88","0.13"
"Feb 16, 2006","53.81","53.81","53.81","53.81","0.50"
"Feb 15, 2006","53.54","53.54","53.54","53.54","0.13"
"Feb 14, 2006","53.47","53.47","53.47","53.47","0.62"
"Feb 13, 2006","53.14","53.14","53.14","53.14","-0.23"
"Feb 10, 2006","53.26","53.26","53.26","53.26","0.08"
"Feb 09, 2006","53.22","53.22","53.22","53.22","0.04"
"Feb 08, 2006","53.20","53.20","53.20","53.20","0.30"
"Feb 07, 2006","53.04","53.04","53.04","53.04","-0.66"
"Feb 06, 2006","53.39","53.39","53.39","53.39","0.28"
"Feb 03, 2006","53.24","53.24","53.24","53.24","-0.26"
"Feb 02, 2006","53.38","53.38","53.38","53.38","-0.73"
"Feb 01, 2006","53.77","53.77","53.77","53.77","-0.02"
"Jan 31, 2006","53.78","53.78","53.78","53.78","-0.17"
"Jan 30, 2006","53.87","53.87","53.87","53.87","0.04"
"Jan 27, 2006","53.85","53.85","53.85","53.85","0.49"
"Jan 26, 2006","53.59","53.59","53.59","53.59","0.49"
"Jan 24, 2006","53.33","53.33","53.33","53.33","0.00"
"Jan 23, 2006","53.33","53.33","53.33","53.33","0.36"
"Jan 20, 2006","53.14","53.14","53.14","53.14","-0.91"
"Jan 19, 2006","53.63","53.63","53.63","53.63","0.49"
"Jan 18, 2006","53.37","53.37","53.37","53.37","-0.21"
"Jan 17, 2006","53.48","53.48","53.48","53.48","0.00"
"Jan 13, 2006","53.48","53.48","53.48","53.48","0.26"
"Jan 12, 2006","53.34","53.34","53.34","53.34","-0.26"
"Jan 11, 2006","53.48","53.48","53.48","53.48","0.15"
"Jan 10, 2006","53.40","53.40","53.40","53.40","-0.21"
"Jan 09, 2006","53.51","53.51","53.51","53.51","0.15"
"Jan 06, 2006","53.43","53.43","53.43","53.43","0.70"
"Jan 05, 2006","53.06","53.06","53.06","53.06","-0.15"
"Jan 04, 2006","53.14","53.14","53.14","53.14","0.26"
"Jan 03, 2006","53.00","53.00","53.00","53.00","1.09"
"Dec 30, 2005","52.43","52.43","52.43","52.43","-0.34"
"Dec 29, 2005","52.61","52.61","52.61","52.61","-0.09"
"Dec 28, 2005","52.66","52.66","52.66","52.66","-3.85"
"Dec 27, 2005","54.77","54.77","54.77","54.77","-0.54"
"Dec 23, 2005","55.07","55.07","55.07","55.07","0.20"
"Dec 22, 2005","54.96","54.96","54.96","54.96","0.38"
"Dec 21, 2005","54.75","54.75","54.75","54.75","0.18"
"Dec 20, 2005","54.65","54.65","54.65","54.65","-0.13"
"Dec 19, 2005","54.72","54.72","54.72","54.72","-0.26"
"Dec 16, 2005","54.86","54.86","54.86","54.86","0.00"
"Dec 15, 2005","54.86","54.86","54.86","54.86","-0.27"
"Dec 14, 2005","55.01","55.01","55.01","55.01","0.29"
"Dec 13, 2005","54.85","54.85","54.85","54.85","0.46"
"Dec 12, 2005","54.60","54.60","54.60","54.60","0.05"
"Dec 09, 2005","54.57","54.57","54.57","54.57","0.00"
"Dec 08, 2005","54.57","54.57","54.57","54.57","0.17"
"Dec 07, 2005","54.48","54.48","54.48","54.48","-0.46"
"Dec 06, 2005","54.73","54.73","54.73","54.73","0.27"
"Dec 05, 2005","54.58","54.58","54.58","54.58","-0.20"
"Dec 02, 2005","54.69","54.69","54.69","54.69","0.13"
"Dec 01, 2005","54.62","54.62","54.62","54.62","0.87"
"Nov 30, 2005","54.15","54.15","54.15","54.15","-0.46"
"Nov 29, 2005","54.40","54.40","54.40","54.40","0.02"
"Nov 28, 2005","54.39","54.39","54.39","54.39","-0.37"
"Nov 25, 2005","54.59","54.59","54.59","54.59","0.17"
"Nov 23, 2005","54.50","54.50","54.50","54.50","0.13"
"Nov 22, 2005","54.43","54.43","54.43","54.43","0.39"
"Nov 21, 2005","54.22","54.22","54.22","54.22","0.39"
"Nov 18, 2005","54.01","54.01","54.01","54.01","0.24"
"Nov 17, 2005","53.88","53.88","53.88","53.88","0.69"
"Nov 16, 2005","53.51","53.51","53.51","53.51","0.24"
"Nov 15, 2005","53.38","53.38","53.38","53.38","-0.09"
"Nov 14, 2005","53.43","53.43","53.43","53.43","-0.22"
"Nov 11, 2005","53.55","53.55","53.55","53.55","0.21"
"Nov 10, 2005","53.44","53.44","53.44","53.44","0.36"
"Nov 09, 2005","53.25","53.25","53.25","53.25","-0.11"
"Nov 08, 2005","53.31","53.31","53.31","53.31","0.09"
"Nov 07, 2005","53.26","53.26","53.26","53.26","0.13"
"Nov 04, 2005","53.19","53.19","53.19","53.19","-0.23"
"Nov 03, 2005","53.31","53.31","53.31","53.31","0.17"
"Nov 02, 2005","53.22","53.22","53.22","53.22","0.74"
"Nov 01, 2005","52.83","52.83","52.83","52.83","-0.15"
"Oct 31, 2005","52.91","52.91","52.91","52.91","0.38"
"Oct 28, 2005","52.71","52.71","52.71","52.71","0.98"
"Oct 27, 2005","52.20","52.20","52.20","52.20","-0.55"
"Oct 26, 2005","52.49","52.49","52.49","52.49","-0.34"
"Oct 25, 2005","52.67","52.67","52.67","52.67","-0.06"
"Oct 24, 2005","52.70","52.70","52.70","52.70","1.07"
"Oct 21, 2005","52.14","52.14","52.14","52.14","0.17"
"Oct 20, 2005","52.05","52.05","52.05","52.05","-1.18"
"Oct 19, 2005","52.67","52.67","52.67","52.67","1.06"
"Oct 18, 2005","52.12","52.12","52.12","52.12","-0.72"
"Oct 17, 2005","52.50","52.50","52.50","52.50","0.17"
"Oct 14, 2005","52.41","52.41","52.41","52.41","0.56"
"Oct 13, 2005","52.12","52.12","52.12","52.12","-0.44"
"Oct 12, 2005","52.35","52.35","52.35","52.35","-0.61"
"Oct 11, 2005","52.67","52.67","52.67","52.67","-0.04"
"Oct 10, 2005","52.69","52.69","52.69","52.69","-0.45"
"Oct 07, 2005","52.93","52.93","52.93","52.93","0.36"
"Oct 06, 2005","52.74","52.74","52.74","52.74","-0.32"
"Oct 05, 2005","52.91","52.91","52.91","52.91","-1.03"
"Oct 04, 2005","53.46","53.46","53.46","53.46","-0.61"
"Oct 03, 2005","53.79","53.79","53.79","53.79","-0.17"
"Sep 30, 2005","53.88","53.88","53.88","53.88","-0.04"
"Sep 29, 2005","53.90","53.90","53.90","53.90","0.43"
"Sep 28, 2005","53.67","53.67","53.67","53.67","0.39"
"Sep 27, 2005","53.46","53.46","53.46","53.46","-0.06"
"Sep 26, 2005","53.49","53.49","53.49","53.49","0.07"
"Sep 23, 2005","53.45","53.45","53.45","53.45","-0.82"
"Sep 22, 2005","53.89","53.89","53.89","53.89","0.19"
"Sep 21, 2005","53.79","53.79","53.79","53.79","-0.33"
"Sep 20, 2005","53.97","53.97","53.97","53.97","-0.41"
"Sep 19, 2005","54.19","54.19","54.19","54.19","-0.18"
"Sep 16, 2005","54.29","54.29","54.29","54.29","0.57"
"Sep 15, 2005","53.98","53.98","53.98","53.98","0.04"
"Sep 14, 2005","53.96","53.96","53.96","53.96","-0.04"
"Sep 13, 2005","53.98","53.98","53.98","53.98","-0.37"
"Sep 12, 2005","54.18","54.18","54.18","54.18","-0.17"
"Sep 09, 2005","54.27","54.27","54.27","54.27","0.63"
"Sep 08, 2005","53.93","53.93","53.93","53.93","-0.30"
"Sep 07, 2005","54.09","54.09","54.09","54.09","-0.04"
"Sep 06, 2005","54.11","54.11","54.11","54.11","0.59"
"Sep 02, 2005","53.79","53.79","53.79","53.79","-0.20"
"Sep 01, 2005","53.90","53.90","53.90","53.90","0.39"
"Aug 31, 2005","53.69","53.69","53.69","53.69","0.85"
"Aug 30, 2005","53.24","53.24","53.24","53.24","0.04"
"Aug 29, 2005","53.22","53.22","53.22","53.22","0.38"
"Aug 26, 2005","53.02","53.02","53.02","53.02","-0.41"
"Aug 25, 2005","53.24","53.24","53.24","53.24","0.28"
"Aug 24, 2005","53.09","53.09","53.09","53.09","-0.36"
"Aug 23, 2005","53.28","53.28","53.28","53.28","-0.24"
"Aug 22, 2005","53.41","53.41","53.41","53.41","0.28"
"Aug 19, 2005","53.26","53.26","53.26","53.26","0.24"
"Aug 18, 2005","53.13","53.13","53.13","53.13","-0.13"
"Aug 17, 2005","53.20","53.20","53.20","53.20","-0.26"
"Aug 16, 2005","53.34","53.34","53.34","53.34","-0.69"
"Aug 15, 2005","53.71","53.71","53.71","53.71","0.06"
"Aug 12, 2005","53.68","53.68","53.68","53.68","-0.22"
"Aug 11, 2005","53.80","53.80","53.80","53.80","0.62"
"Aug 10, 2005","53.47","53.47","53.47","53.47","0.15"
"Aug 09, 2005","53.39","53.39","53.39","53.39","0.53"
"Aug 08, 2005","53.11","53.11","53.11","53.11","-0.04"
"Aug 05, 2005","53.13","53.13","53.13","53.13","-0.58"
"Aug 04, 2005","53.44","53.44","53.44","53.44","-0.39"
"Aug 03, 2005","53.65","53.65","53.65","53.65","0.24"
"Aug 02, 2005","53.52","53.52","53.52","53.52","0.53"
"Aug 01, 2005","53.24","53.24","53.24","53.24","0.06"
"Jul 29, 2005","53.21","53.21","53.21","53.21","-0.39"
"Jul 28, 2005","53.42","53.42","53.42","53.42","0.60"
"Jul 27, 2005","53.10","53.10","53.10","53.10","0.32"
"Jul 26, 2005","52.93","52.93","52.93","52.93","-0.02"
"Jul 25, 2005","52.94","52.94","52.94","52.94","-0.17"
"Jul 22, 2005","53.03","53.03","53.03","53.03","0.45"
"Jul 21, 2005","52.79","52.79","52.79","52.79","-0.57"
"Jul 20, 2005","53.09","53.09","53.09","53.09","0.55"
"Jul 19, 2005","52.80","52.80","52.80","52.80","0.48"
"Jul 18, 2005","52.55","52.55","52.55","52.55","-0.38"
"Jul 15, 2005","52.75","52.75","52.75","52.75","0.00"
"Jul 14, 2005","52.75","52.75","52.75","52.75","0.04"
"Jul 13, 2005","52.73","52.73","52.73","52.73","-0.06"
"Jul 12, 2005","52.76","52.76","52.76","52.76","0.08"
"Jul 11, 2005","52.72","52.72","52.72","52.72","0.40"
"Jul 08, 2005","52.51","52.51","52.51","52.51","0.65"
"Jul 07, 2005","52.17","52.17","52.17","52.17","0.13"
"Jul 06, 2005","52.10","52.10","52.10","52.10","-0.38"
"Jul 05, 2005","52.30","52.30","52.30","52.30","0.33"
"Jul 01, 2005","52.13","52.13","52.13","52.13","0.17"
"Jun 30, 2005","52.04","52.04","52.04","52.04","-0.38"
"Jun 29, 2005","52.24","52.24","52.24","52.24","-0.23"
"Jun 28, 2005","52.36","52.36","52.36","52.36","0.44"
"Jun 27, 2005","52.13","52.13","52.13","52.13","0.10"
"Jun 24, 2005","52.08","52.08","52.08","52.08","-1.14"
"Jun 23, 2005","52.68","52.68","52.68","52.68","-0.75"
"Jun 22, 2005","53.08","53.08","53.08","53.08","0.26"
"Jun 21, 2005","52.94","52.94","52.94","52.94","-0.09"
"Jun 20, 2005","52.99","52.99","52.99","52.99","0.02"
"Jun 17, 2005","52.98","52.98","52.98","52.98","0.46"
"Jun 16, 2005","52.74","52.74","52.74","52.74","0.40"
"Jun 15, 2005","52.53","52.53","52.53","52.53","0.15"
"Jun 14, 2005","52.45","52.45","52.45","52.45","0.04"
"Jun 13, 2005","52.43","52.43","52.43","52.43","0.08"
"Jun 10, 2005","52.39","52.39","52.39","52.39","-0.11"
"Jun 09, 2005","52.45","52.45","52.45","52.45","0.21"
"Jun 08, 2005","52.34","52.34","52.34","52.34","-0.15"
"Jun 07, 2005","52.42","52.42","52.42","52.42","0.17"
"Jun 06, 2005","52.33","52.33","52.33","52.33","0.11"
"Jun 03, 2005","52.27","52.27","52.27","52.27","-0.38"
"Jun 02, 2005","52.47","52.47","52.47","52.47","0.04"
"Jun 01, 2005","52.45","52.45","52.45","52.45","0.75"
"May 31, 2005","52.06","52.06","52.06","52.06","-0.27"
"May 27, 2005","52.20","52.20","52.20","52.20","0.15"
"May 26, 2005","52.12","52.12","52.12","52.12","0.33"
"May 25, 2005","51.95","51.95","51.95","51.95","-0.19"
"May 24, 2005","52.05","52.05","52.05","52.05","0.00"
"May 23, 2005","52.05","52.05","52.05","52.05","0.41"
"May 20, 2005","51.84","51.84","51.84","51.84","-0.23"
"May 19, 2005","51.96","51.96","51.96","51.96","0.19"
"May 18, 2005","51.86","51.86","51.86","51.86","0.89"
"May 17, 2005","51.40","51.40","51.40","51.40","0.53"
"May 16, 2005","51.13","51.13","51.13","51.13","0.51"
"May 13, 2005","50.87","50.87","50.87","50.87","-0.49"
"May 12, 2005","51.12","51.12","51.12","51.12","-0.80"
"May 11, 2005","51.53","51.53","51.53","51.53","0.27"
"May 10, 2005","51.39","51.39","51.39","51.39","-0.62"
"May 09, 2005","51.71","51.71","51.71","51.71","0.33"
"May 06, 2005","51.54","51.54","51.54","51.54","-0.23"
"May 05, 2005","51.66","51.66","51.66","51.66","-0.17"
"May 04, 2005","51.75","51.75","51.75","51.75","0.82"
"May 03, 2005","51.33","51.33","51.33","51.33","-0.18"
"May 02, 2005","51.42","51.42","51.42","51.42","0.41"
"Apr 29, 2005","51.21","51.21","51.21","51.21","0.79"
"Apr 28, 2005","50.81","50.81","50.81","50.81","-0.47"
"Apr 27, 2005","51.05","51.05","51.05","51.05","0.16"
"Apr 26, 2005","50.97","50.97","50.97","50.97","-0.62"
"Apr 25, 2005","51.29","51.29","51.29","51.29","0.49"
"Apr 22, 2005","51.04","51.04","51.04","51.04","-0.14"
"Apr 21, 2005","51.11","51.11","51.11","51.11","0.97"
"Apr 20, 2005","50.62","50.62","50.62","50.62","-0.94"
"Apr 19, 2005","51.10","51.10","51.10","51.10","0.65"
"Apr 18, 2005","50.77","50.77","50.77","50.77","0.28"
"Apr 15, 2005","50.63","50.63","50.63","50.63","-0.96"
"Apr 14, 2005","51.12","51.12","51.12","51.12","-0.74"
"Apr 13, 2005","51.50","51.50","51.50","51.50","-0.77"
"Apr 12, 2005","51.90","51.90","51.90","51.90","0.29"
"Apr 11, 2005","51.75","51.75","51.75","51.75","0.17"
"Apr 08, 2005","51.66","51.66","51.66","51.66","-0.58"
"Apr 07, 2005","51.96","51.96","51.96","51.96","0.33"
"Apr 06, 2005","51.79","51.79","51.79","51.79","0.37"
"Apr 05, 2005","51.60","51.60","51.60","51.60","0.25"
"Apr 04, 2005","51.47","51.47","51.47","51.47","0.10"
"Apr 01, 2005","51.42","51.42","51.42","51.42","-0.21"
"Mar 31, 2005","51.53","51.53","51.53","51.53","0.21"
"Mar 30, 2005","51.42","51.42","51.42","51.42","0.88"
"Mar 29, 2005","50.97","50.97","50.97","50.97","-0.51"
"Mar 28, 2005","51.23","51.23","51.23","51.23","-0.12"
"Mar 24, 2005","51.29","51.29","51.29","51.29","0.04"
"Mar 23, 2005","51.27","51.27","51.27","51.27","-0.93"
"Mar 22, 2005","51.75","51.75","51.75","51.75","-0.75"
"Mar 21, 2005","52.14","52.14","52.14","52.14","-0.46"
"Mar 18, 2005","52.38","52.38","52.38","52.38","-0.08"
"Mar 17, 2005","52.42","52.42","52.42","52.42","0.25"
"Mar 16, 2005","52.29","52.29","52.29","52.29","-0.46"
"Mar 15, 2005","52.53","52.53","52.53","52.53","-0.55"
"Mar 14, 2005","52.82","52.82","52.82","52.82","0.32"
"Mar 11, 2005","52.65","52.65","52.65","52.65","-0.40"
"Mar 10, 2005","52.86","52.86","52.86","52.86","0.15"
"Mar 09, 2005","52.78","52.78","52.78","52.78","-0.88"
"Mar 08, 2005","53.25","53.25","53.25","53.25","-0.26"
"Mar 07, 2005","53.39","53.39","53.39","53.39","0.00"
"Mar 04, 2005","53.39","53.39","53.39","53.39","0.91"
"Mar 03, 2005","52.91","52.91","52.91","52.91","0.09"
"Mar 02, 2005","52.86","52.86","52.86","52.86","0.04"
"Mar 01, 2005","52.84","52.84","52.84","52.84","0.27"
"Feb 28, 2005","52.70","52.70","52.70","52.70","-0.47"
"Feb 25, 2005","52.95","52.95","52.95","52.95","0.74"
"Feb 24, 2005","52.56","52.56","52.56","52.56","0.50"
"Feb 23, 2005","52.30","52.30","52.30","52.30","0.50"
"Feb 22, 2005","52.04","52.04","52.04","52.04","-0.76"
"Feb 18, 2005","52.44","52.44","52.44","52.44","0.10"
"Feb 17, 2005","52.39","52.39","52.39","52.39","-0.46"
"Feb 16, 2005","52.63","52.63","52.63","52.63","0.04"
"Feb 15, 2005","52.61","52.61","52.61","52.61","0.04"
"Feb 14, 2005","52.59","52.59","52.59","52.59","0.13"
"Feb 11, 2005","52.52","52.52","52.52","52.52","0.44"
"Feb 10, 2005","52.29","52.29","52.29","52.29","0.27"
"Feb 09, 2005","52.15","52.15","52.15","52.15","-0.42"
"Feb 08, 2005","52.37","52.37","52.37","52.37","0.08"
"Feb 07, 2005","52.33","52.33","52.33","52.33","0.00"
"Feb 04, 2005","52.33","52.33","52.33","52.33","0.87"
"Feb 03, 2005","51.88","51.88","51.88","51.88","-0.10"
"Feb 02, 2005","51.93","51.93","51.93","51.93","0.29"
"Feb 01, 2005","51.78","51.78","51.78","51.78","0.52"
"Jan 31, 2005","51.51","51.51","51.51","51.51","0.55"
"Jan 28, 2005","51.23","51.23","51.23","51.23","0.00"
"Jan 27, 2005","51.23","51.23","51.23","51.23","0.02"
"Jan 26, 2005","51.22","51.22","51.22","51.22","0.37"
"Jan 25, 2005","51.03","51.03","51.03","51.03","0.16"
"Jan 24, 2005","50.95","50.95","50.95","50.95","-0.04"
"Jan 21, 2005","50.97","50.97","50.97","50.97","-0.18"
"Jan 20, 2005","51.06","51.06","51.06","51.06","-0.37"
"Jan 19, 2005","51.25","51.25","51.25","51.25","-0.50"
"Jan 18, 2005","51.51","51.51","51.51","51.51","0.45"
"Jan 14, 2005","51.28","51.28","51.28","51.28","0.25"
"Jan 13, 2005","51.15","51.15","51.15","51.15","-0.39"
"Jan 12, 2005","51.35","51.35","51.35","51.35","0.29"
"Jan 11, 2005","51.20","51.20","51.20","51.20","-0.31"
"Jan 10, 2005","51.36","51.36","51.36","51.36","0.21"
"Jan 07, 2005","51.25","51.25","51.25","51.25","-0.12"
"Jan 06, 2005","51.31","51.31","51.31","51.31","0.29"
"Jan 05, 2005","51.16","51.16","51.16","51.16","-0.31"
"Jan 04, 2005","51.32","51.32","51.32","51.32","-0.91"
"Jan 03, 2005","51.79","51.79","51.79","51.79","-0.69"
"Dec 31, 2004","52.15","52.15","52.15","52.15","0.02"
"Dec 30, 2004","52.14","52.14","52.14","52.14","0.15"
"Dec 29, 2004","52.06","52.06","52.06","52.06","0.04"
"Dec 28, 2004","52.04","52.04","52.04","52.04","0.46"
"Dec 27, 2004","51.80","51.80","51.80","51.80","-0.37"
"Dec 23, 2004","51.99","51.99","51.99","51.99","-3.70"
"Dec 22, 2004","53.99","53.99","53.99","53.99","0.13"
"Dec 21, 2004","53.92","53.92","53.92","53.92","0.60"
"Dec 20, 2004","53.60","53.60","53.60","53.60","0.19"
"Dec 17, 2004","53.50","53.50","53.50","53.50","-0.34"
"Dec 16, 2004","53.68","53.68","53.68","53.68","-0.37"
"Dec 15, 2004","53.88","53.88","53.88","53.88","0.39"
"Dec 14, 2004","53.67","53.67","53.67","53.67","0.32"
"Dec 13, 2004","53.50","53.50","53.50","53.50","0.73"
"Dec 10, 2004","53.11","53.11","53.11","53.11","-0.15"
"Dec 09, 2004","53.19","53.19","53.19","53.19","0.30"
"Dec 08, 2004","53.03","53.03","53.03","53.03","0.30"
"Dec 07, 2004","52.87","52.87","52.87","52.87","-0.62"
"Dec 06, 2004","53.20","53.20","53.20","53.20","0.04"
"Dec 03, 2004","53.18","53.18","53.18","53.18","0.25"
"Dec 02, 2004","53.05","53.05","53.05","53.05","-0.28"
"Dec 01, 2004","53.20","53.20","53.20","53.20","0.83"
"Nov 30, 2004","52.76","52.76","52.76","52.76","-0.25"
"Nov 29, 2004","52.89","52.89","52.89","52.89","-0.26"
"Nov 26, 2004","53.03","53.03","53.03","53.03","0.17"
"Nov 24, 2004","52.94","52.94","52.94","52.94","0.34"
"Nov 23, 2004","52.76","52.76","52.76","52.76","-0.06"
"Nov 22, 2004","52.79","52.79","52.79","52.79","0.49"
"Nov 19, 2004","52.53","52.53","52.53","52.53","-0.61"
"Nov 18, 2004","52.85","52.85","52.85","52.85","0.02"
"Nov 17, 2004","52.84","52.84","52.84","52.84","0.48"
"Nov 16, 2004","52.59","52.59","52.59","52.59","-0.40"
"Nov 15, 2004","52.80","52.80","52.80","52.80","-0.19"
"Nov 12, 2004","52.90","52.90","52.90","52.90","0.49"
"Nov 11, 2004","52.64","52.64","52.64","52.64","0.55"
"Nov 10, 2004","52.35","52.35","52.35","52.35","0.00"
"Nov 09, 2004","52.35","52.35","52.35","52.35","0.06"
"Nov 08, 2004","52.32","52.32","52.32","52.32","-0.10"
"Nov 05, 2004","52.37","52.37","52.37","52.37","0.00"
"Nov 04, 2004","52.37","52.37","52.37","52.37","1.10"
"Nov 03, 2004","51.80","51.80","51.80","51.80","0.88"
"Nov 02, 2004","51.35","51.35","51.35","51.35","-0.16"
"Nov 01, 2004","51.43","51.43","51.43","51.43","0.06"
"Oct 29, 2004","51.40","51.40","51.40","51.40","0.37"
"Oct 28, 2004","51.21","51.21","51.21","51.21","0.02"
"Oct 27, 2004","51.20","51.20","51.20","51.20","0.55"
"Oct 26, 2004","50.92","50.92","50.92","50.92","0.81"
"Oct 25, 2004","50.51","50.51","50.51","50.51","0.16"
"Oct 22, 2004","50.43","50.43","50.43","50.43","-0.26"
"Oct 21, 2004","50.56","50.56","50.56","50.56","0.14"
"Oct 20, 2004","50.49","50.49","50.49","50.49","0.14"
"Oct 19, 2004","50.42","50.42","50.42","50.42","-0.47"
"Oct 18, 2004","50.66","50.66","50.66","50.66","0.08"
"Oct 15, 2004","50.62","50.62","50.62","50.62","0.18"
"Oct 14, 2004","50.53","50.53","50.53","50.53","-0.47"
"Oct 13, 2004","50.77","50.77","50.77","50.77","-0.63"
"Oct 12, 2004","51.09","51.09","51.09","51.09","-0.20"
"Oct 11, 2004","51.19","51.19","51.19","51.19","0.02"
"Oct 08, 2004","51.18","51.18","51.18","51.18","-0.04"
"Oct 07, 2004","51.20","51.20","51.20","51.20","-0.72"
"Oct 06, 2004","51.57","51.57","51.57","51.57","0.43"
"Oct 05, 2004","51.35","51.35","51.35","51.35","0.02"
"Oct 04, 2004","51.34","51.34","51.34","51.34","0.16"
"Oct 01, 2004","51.26","51.26","51.26","51.26","0.81"
"Sep 30, 2004","50.85","50.85","50.85","50.85","0.18"
